,session,participant,time,channel_0
484,3,2,83231.70214195833,MouseButtonLeft released
485,3,2,83231.81410539552,MouseButtonMiddle pressed
486,3,2,83231.92813185736,MouseButtonMiddle released
487,3,2,83233.49729299798,MouseButtonMiddle pressed
488,3,2,83233.62832046286,MouseButtonMiddle released
489,3,2,83241.04482883887,MouseButtonLeft pressed
490,3,2,83241.5448274104,MouseButtonLeft released
491,3,2,83241.66584435571,MouseButtonMiddle pressed
492,3,2,83241.79695082153,MouseButtonMiddle released
493,3,2,83254.35180126523,MouseButtonLeft pressed
494,3,2,83255.41087451382,MouseButtonLeft released
495,3,2,83258.5620419485,MouseButtonLeft pressed
496,3,2,83259.61318740243,MouseButtonLeft released
497,3,2,83262.32232315787,MouseWheelDown120 pressed
498,3,2,83262.51731518668,MouseWheelDown120 pressed
499,3,2,83262.91540914116,MouseWheelDown120 pressed
500,3,2,83263.48649556168,MouseButtonLeft pressed
501,3,2,83263.59248392752,MouseButtonLeft released
502,3,2,83263.67251398333,MouseButtonLeft pressed
503,3,2,83263.77955076168,MouseButtonLeft released
504,3,2,83263.83350480605,MouseButtonLeft pressed
505,3,2,83263.97252056633,MouseButtonLeft released
506,3,2,83267.4597065141,MouseButtonLeft pressed
507,3,2,83268.14977645566,MouseButtonLeft released
508,3,2,83268.26483822985,MouseButtonMiddle pressed
509,3,2,83268.37574825448,MouseWheelDown120 pressed
510,3,2,83268.39179054607,MouseButtonMiddle released
511,3,2,83268.4918187407,MouseButtonMiddle pressed
512,3,2,83268.58780238705,MouseButtonMiddle released
513,3,2,83268.67991928721,MouseButtonMiddle pressed
514,3,2,83268.76783753722,MouseButtonMiddle released
515,3,2,83268.91683821674,MouseButtonMiddle pressed
516,3,2,83268.9998522082,MouseButtonMiddle released
517,3,2,83271.43106784442,MouseButtonLeft pressed
518,3,2,83271.53206485065,MouseButtonLeft released
519,3,2,83271.74610890698,MouseButtonLeft pressed
520,3,2,83272.41007943684,MouseButtonLeft released
521,3,2,83282.40285348143,MouseButtonLeft pressed
